file,image_id,orig_w,orig_h,proc_w,proc_h,mp,t_0,t_90,t_best,score_0,score_90,best,n_lines,n_lines_0,n_lines_90,mean_conf,text,anchors,has_pos,has_neg,has_soft,has_yut,has_bydo,n_dates_all,n_dates,kinds,dates,n_in_long,dis_품목보고번호(14자리+),dis_바코드(13자리),dis_9~12자리 숫자,dis_전화번호(1588형),dis_신고번호 1399,dis_영양성분 %,dis_용량 g/ml/kcal,dis_LOT/로트,dis_시각(hh:mm),dis_시각(NN시)
001923.jpg,001923,640,640,640,640,0.4096,6.711,6.216,6.711,142.9,106.2,0,132,63,69,0.8630681818181819,"A요윽I_8%
[MSM]관절
트원
2룬공
도움을
줄
수
있음
[NAG관절
연골건경
줄수
있음
1oR르[a모al료]
흡수되고
이용되는데
유표여
용우
유지
에
유금원룬/여료
감소에
도움을
줌
총
30일
을곰
1일
섭취량:4청3200
mg
1일
:무음
열량10
Kca!
탄수화물3
91
%
6료교
0
%지방
09
%나트름
S
0%
비타민D
5
4g50
%
MSM
159
NAG
05
수치는
영양성분기준치
에
몽룡료
제조번호:
2012901
유통기한:
2022
06
14
까지
GMP
유통기한:
제조번호:
동교용
-
응
1일
아
등
50
범동
3
의
1
섭취
모문
금
무
-
물지
관음을
UF
88
{>
게
2022
2012901
치는
6
유드
용
입요
기능정보
길
이려
요
함
1일
바요
06
5
이
유
일정
골관음
0로
학
영양성분기준치
문
조고
[무물요
14
50
등음
의
I
00
흡성험
웅물
GMP
10 kca!
수파감
6u
}
평
고용
까지
9
지
등","['까지', '유통기한', '제조일자']",True,True,False,True,False,0,0,[],[],0,0,0,0,0,0,6,2,0,0,0
000839.jpeg,000839,3024,4032,960,1280,12.192768,5.197,4.029,5.197,117.6,113.4,0,76,43,33,0.8599736842105263,"낳은
건강한
닭이
SEVEN
Fam
등국
달
[FY[Y
세본함
폼철급
증량부격
세즌팜이
선정한깨끗한농장에서
대린
키운
여
긍육
정성들여
소밥
출산물풍질동가인
20251126
등급판정일자
20260103
소비기한:
0
60S
[0
검린
RR
패직한임경
세혁
""17503
조
내용량
원산지:
특란/4구240
식품유형:
시요라
0~10C
축산목
통과한
F
계란입니다
소비기한:
등급판정일자
올론
철정
세본함
중량부
내용량:
식품유형:시요라
85중
축산물
신선한
20260103
2025
신선한
정성들여
J어-뮤급llY
건강한닭이
특란/4구240
동염
키운닭이
선정한깨끗한
112층
낳은
낳은
0~10C
통과한신선한계란입니다
8
농장에서
-
09
분음
원산지
""17503",['소비기한'],True,False,True,False,False,3,2,"['Y4_sep', 'Y4_sep']","['2025-11-26', '2026-01-03']",0,0,0,0,0,0,0,0,0,0,0
003255.jpg,003255,640,640,640,640,0.4096,1.539,1.437,1.539,19.6,19.7,0,16,7,9,0.8898125,"CHOCOLAEC
초콜릿
6081M 1
68L
3NIS
2021
1105까지
CHOCOLATE CHP
202
허쉬
초콜릿친
침불구키
1105까시
PIECE
NET WI39
허스마",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,1,0,0,0
001730.jpg,001730,917,1223,917,1223,1.121491,2.012,1.636,2.012,15.1,16.0,0,9,6,3,0.9016666666666667,"총생
뜯는곳
맛있는
와사비
소스
만드는
맛있는와사비소스만드는법
生와사
뜯는곳",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000003.jpg,000003,3024,4032,960,1280,12.192768,0.633,1.347,0.633,16.0,16.2,0,9,5,4,0.8777777777777778,"20260512
옥수수40%함유
조
Caramel
PPI
옥수수40%함유
20260512
1
경",[],False,False,False,False,False,2,1,['Y4_sep'],['2026-05-12'],0,0,0,0,0,0,2,0,0,0,0
000647.jpg,000647,1980,3520,720,1280,6.9696,2.537,0.917,2.537,41.2,8.7,0,21,17,4,0.9274285714285714,"20260819
EROL
ZEROKZERO
스
기제품명
탄사음
식품유형
소비기한
원재료명
스라엘산
수
<ERO기
나트룸
-
B2
블군교
제조원
20260819
0/
-
H","['소비기한', '제조일자']",True,True,True,False,False,2,1,['Y4_sep'],['2026-08-19'],0,0,0,0,0,0,0,0,0,0,0
000461.jpg,000461,3060,4080,960,1280,12.4848,3.772,1.548,3.772,116.4,25.9,0,46,38,8,0.8941304347826088,"-
농협한식된장
된지
500g
품질유지기한를
또기
메주대두100%
국산
435%
음패공
논
138%
정제수
허해는
협가공사업소
별자치도
공레돔곤룡
서물시마꾸
신촌로66:
1992039
반품
교와
장기
보관
무고
드셔도
YI:
있습니다
껌
신고는
규논
야평
39년
품질유지기한
/페트
20261128
PET
801448
20261128
대두100%
국신
138%
국산
명월구
정제
435",['품질유지기한'],True,False,False,False,False,2,1,['Y4_sep'],['2026-11-28'],0,0,0,0,0,0,5,1,0,0,0
000203.jpg,000203,3024,4032,960,1280,12.192768,5.206,4.249,5.206,218.0,50.7,0,94,66,28,0.8733404255319152,"눈을
함께
보고번
20010
38182580
돼지고개국
소기한
양파국산
산도조절제
춘자/
-
껌음
드오니온
특제
카라멜소
0
감미료
두밀돼지호기
변성전분
금눈을
룸
14-38경북경
닭고기
쇠고기조
주/서울특
현곡면
구충무로2포
안현로358-7
알류
땅콩고등어게새
내면-
폴리프로필렌
제품은
산
본법에의거교환또는
치에
토마토
손이
베일우려
있으니주의
드거우니
가능
포장
주의:
형
직사광선
균궁
[시섭층
총내용링1809
2297%당류8g8%
15
kcal
물
포화지방0795%
7913%
준이므로개인의필S
8
""801005
200257'
HACCP
비닐류:
!11
식물와약불인전시
OTHER
1]:
 I
2돼지고
목보고번총
HACP
2001
T
87리
150kcal
드오니온
898%
4-38
0
38182580
H리
렁:
1
0
7:
중
변성전분
C이
-:
1009인
이
/
마토
스
K
/4",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,5,3,0,0,0
002354.jpg,002354,640,640,640,640,0.4096,0.863,0.63,0.863,10.9,6.0,0,8,4,4,0.97275,"9[255
PEPERO
21122
까지
LOTTE
9255
PEPERO
까지",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000494.jpg,000494,3060,4080,960,1280,12.4848,3.518,1.035,3.518,71.7,42.9,0,40,29,11,0.8427250000000001,"12개입
추로일가공품
360 gl1740 kcal
0부레물회어크립UP사오에스쿠키인크
%L8공프
006
%
2780
버리
후레쉬
/Ellna
_
-
ㅎ태
오예스
ㅎ태
Sall
HAITA!
릉어Y소
푸르게환경을
깨끗이
물든이는
제조일
38352:
13부터
122IA2
GReAT
소비기한
GoOkIe
앞
쿠키앤크림
오예스
/2lla
소비기한
제조일
자연을푸르게환경을깨끗이
3030102
카림가공물3을이일결앙원
2개입
-","['소비기한', '제조일자']",True,True,True,False,False,0,0,[],[],0,0,0,0,0,0,1,1,0,0,0
000094.jpg,000094,3024,4032,960,1280,12.192768,1.072,1.349,1.072,6.1,0.0,0,6,5,1,0.9375,"202r0630
R
SUGAR
0
kca!
O kcal",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001556.jpg,001556,782,1043,782,1043,0.815626,11.201,1.946,11.201,106.6,35.5,0,130,119,11,0.854153846153846,"RECIPE
ERONA
 thunawais
touTansoU
LCT08
190
IN5901
I grsil doanua
USNFOS
PRODATE:
16092020
Itui so
Ineaud hio
EXPDATE:
16032022
LCLNNLBUI
10120
1901-250
I ranaoCo 
20
어101209
13:23
Qfrusspniu
Ptodpced by - Diprodulsi
이eh
Doanh
I nghiep
56
Xut
XUSt
HARIBO
Omerli Mah
Adnan
KahveciCad
No:A
Jsnniciuos
AnButkoy
ISTANBUL
TURKIYEThC
hKy
TeLlDien
t0al:
+902128663600
F교X
+902128663615
Best Before End Net Weight See
Print
T0m
SL
Bo quan: Lu try no
Hudng dan su dungdung 
LUCtiep
HanSLdug:
18th려F다
ke tungay san Suftfgaysanxuat va han
Gula
LunakJeli Aneka
Rasa
Bua
L79
CUOC In tren
Turkey
San Xuatta
NhiK
Ral!
미K05
Delatin
Sai
diguna
Kan sebelU!
Simpan di
an
Sitrat
Sintetik
모Ted
Singapore-b
7110
Spirulina
[
FI--
Currant
nipis
금[
porte
alaysi:
r merah
Karame
마
마P
erindustriar
pelapis
Irhauba dan mala
Utama
gandung
우리
6ahal
bakL
da!
dianjurKan
UntUk
프메
태미Q!
Tang
maracuja
2In oi
막고모션프루
Containany
소고기함유
SANAS
15
닫피
미거고친
WWW
haribo
GO
Net
Weight/Berat
Lrpng
inh
Gula LunakJeli Aneka Rasa Bua!
JsInaicuos
Qfiussoninu
Ns nSnuLOn nnu 10120
L901-250
EXPDATE:
PRODATE:16092020
wwwharibo
20011209
16032022
13:2","['BEST_BEFORE', 'EXP']",True,False,False,False,False,2,2,"['Y2_sep', 'Y4_sep']","['2010-12-09', '2001-12-09']",0,0,0,2,0,0,0,1,0,1,0
000979.jpg,000979,1042,1390,959,1280,1.44838,1.871,1.256,1.871,12.0,1.6,0,17,13,4,0.8152352941176471,"HACCP
HACCP인증제품
오리온
후레서
라lla
!!  
1
부E
a I  Ii  
1EiIu
http:I/www
Orionworld
Com
한
http:I /wwworionworldcom
:
R지",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
001602.jpg,001602,640,640,640,640,0.4096,3.071,1.379,3.071,42.2,18.5,0,27,19,8,0.8942592592592594,"210211
까지F1
태
어욱
진심을
답아
더욱
건강한
부산어물
로
약속
~
안심
구
쫄깃한
약속
사각어묵
특
가기획
안심
f>
태
어욱
졸깃한약속
-
보
210211까지F1",['까지'],False,False,False,False,False,2,1,['Y2_sep'],['2021-02-11'],0,0,0,0,0,0,0,0,0,0,0
001995.jpg,001995,1094,1458,960,1280,1.595052,1.828,1.69,1.828,30.6,22.3,0,26,15,11,0.8791538461538462,"1812202
초
w200O
ROS권
JOHNNY
KROCKER
MILK
로센
조니
크로커
름
바삭한와포
부드러운
밀크크림사로
CROSRLR
KrOCKER
JOhNNY2
로센조니
MILK
ROSHEN
1812202
크로커
와편
름
w2000
사무",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000405.jpg,000405,3060,4080,960,1280,12.4848,7.593,6.195,7.593,403.3,215.8,0,160,99,61,0.9145375,"지
자르
 II t 
T Il  1 u Jf!
Hi
-
  1 ti Ft
하이라이스스스
[
OTTCGI
HASH
더
맛있고
하이스
오뚜기하이라이스소스는
맛이
구수하여
누구나
즐겨
드실수
있습
재료4인분
하이라이스소스100고개쇠고기복지고기닭고기308
양패중개208
감재대개
당근소%개608오푸가식용유2큰술25gl
오뚜기케착2큰쉭200l
물00r3%컴
조리방법
1고기양파감자당근은적다문
번이시용유에잘볶은다음물을붓고재
완전히익을E
1어리[어욱
풀어줍니다
3오뚜기케찾을넣고갈국마구될대까지끓인다음
물교
얹어내면
완성롭다
OKitchen
쉽고
간편하게
따라할수있는
맛있는
요리가
한가득!
오'키친ottogiOkitchencokr에
룩
유형
기타가공품
품목보고번호
20010445055218
소비기한
표시일까지
원료명
수분
코아분말
공
래요료
주식회사
오뚜기
대풍산단로
128
제조원
충북음성군
대소면
:돼지고가
따라
피해
|오징어새우계란잣조개류
혼입가능
`소비자기본법에
곳에
군래
하시고
:부정
불량식품
신고는
1평고논
1399
둥눈
후사용하
십시호
개봉
후에는
반드시
밀봉하여
주십시오
`소비기한을
고객상담실
080-024-2311수신자요금부담
사용시
주의하십시오
날카로워
우려가
있으므로
개봉
오
HACCP
비닐류
포장재질
유험기타가공품
>
아분밀
6
유장밀
개
요
메꼬이고룸
하이
하이라이스소스
어어
라이스씨즈
[원oY이
고객상담실
표대파눔목
OTTGGI HASH
안전관리환흥
쇠고기
조리방법
0
재료4인분
제조원
간장맛분
카라멜색소
우려가
설탕정제소금[
닭고기
|20010445055218
-
오뜨
주십시오
너음
|양파감자당근은
있으므로
번내
식
[해수국산
누구나
하이스
개봉
성크
2큰술2501
우유
소비기한
즐겨드실수있습니
대두
대풍산단로128
맛있는요리가한가득!
하룩
조개류굴함유
다은
용유에잘볶은다음물을붓고지
2큰술200
상단표시일까지
H1
소후
따라
카레분
어내면완성도
F","['까지', '소비기한', '제조일자']",True,True,True,False,False,0,0,[],[],0,2,0,0,1,1,1,1,0,0,0
001387.jpg,001387,698,930,698,930,0.64914,7.334,4.123,7.334,260.9,50.5,0,96,68,28,0.8688854166666666,"PRESIDENT
가
CREAM
CHEESE WITHF
+LIC RCHIVES
Made in Australia
Keep refrigerated!
ppened
Kkeep in airtight container
제품명
국산들
냄관리범에
프레지덤
크림치즈Pesdcrt스
우유밀
풍목
거S
LBAD
Cheese
촉산물가공품의유
품
부L0
제조사
일산지
호주
수입판대원
유통기한
골북해
17길9 wrwChhfs00n
우음금
내품림
11259 428ca
포장재질리에런
소금04%소브산보존료01%
""부정불량식품
시고
1259
428kcal
보관하시고개봉류
밝
-시
나트름625m931%
바랍니다-이제품은우유
탄수화물639 2%당류202%
사용한제품과같은
부텐따구
트리넛이산화황을
지방40074%트랜스지방210
계소시설메서
제조하고있습니다
포화지방2780 185%
0제품은공정거래
소비자
분쟁해결기준에
단택절111920%
의거교환또는보상받을수있습니다
Wwwlactalis-internationalcom
8111919
Net weight:
1259
REG
EST NO
1975
Best Before
DD/MM/YY:A
7/C7/202]
316389
미0956
Wwwlactalis-internationalCom
RESIDENT
!
-
끄고
17/C7/2021
Made in Australia Keep refrigeratec
8111919
CREAM CHEESE WIT?
-
함을
[5
|
무
시
40074%
트름
LICACHIVES
탄수화
총내용량125g428kCa
요
당류
27B9185%
금
설유
품
모영
금","['BEST_BEFORE', '유통기한', '제조일자']",True,True,False,True,False,0,0,[],[],0,0,0,0,0,0,10,2,0,0,0
000141.jpg,000141,3024,4032,960,1280,12.192768,2.234,1.973,2.234,29.7,32.3,0,27,14,13,0.9159999999999998,"스
스틱
#고소한
#스마트컨슈머
피서유
#우유랑
#참깨스틱
#간식
2026
0917
RISPY
NACK
CRISP
SNACK
-
20260917
1>>
퓨노브랜드
#간식
#우유랑
퓨스마트
#참깨스틱
컨슈머
#고소한
CRISP
2
NACI",[],False,False,False,False,False,1,1,['Y4_sep'],['2026-09-17'],0,0,0,0,0,0,0,0,0,0,0
001585.jpg,001585,756,1008,756,1008,0.762048,5.483,4.244,5.483,331.1,271.2,0,101,56,45,0.9100792079207921,"고구마케
바올
컴표으트
버튼
SLW
3200
WHITE
COMFOUAD
BUTTON
제품명
화이트컴피운드
본제품은계란메밀당콩밀고등어게
식품유형
캔디류캐러널
새우되지고기복숭아토마토호두닭고기
제조원
AALSTHOCOLA!
쇠고기오징어아황산류조개류굴전복
수입원
미립물샌주
홍합포함가사용된동일설비메서소분
경기도용인시기흥구지삼로
20번길10지곡동가동2층
되었습니다
소분원
오성비엔메프
통풍이잘되는서늘한곳에서보관하십시오
운
단원구해봉로101045동
이제품은개봉한후빨리사용하시는것0
주삼양사
오문뽕국류하이
경기도성남시
분당구판교로25
유통기한
하단표기일까지
하십시오
윤융7
150 gl825 kcal
본제품은소비자분쟁해결기준에의거
원산지
싱가포르
교환또는보상받을수있습니다
부정불량식품신고는국번없이1399
원재료명
설탕
오동공유는
금/목교
고객상담실0800239
대두우유함유
큐원홈레이지:
:WWgONeCOK
고룸
유통기한
20211028 [15
까지
WHITE COA
화이트
유통기한
수입원
EE
1
가
|
설탕식물성유재함유유청
싱가포르
오성비엔에프
미립물샌주
단표기일까지
UUD1S
화이트컴피
두우유함유
20211028 L15
-
5금음곱
|
단원구해봉로20104동
컴피운트
OULLD BUTTON
규원홈레이지:WqoneCOKT
고객상담실0802399
반품/교환
부정불량식품신고는국번없이1399
교환또는보상받을수있습니다
본제품은소비자분쟁해결기준에의거
하십시오
좋으며가봉후에는벌레아물곰팡이등에
이제품은개봉한후빨리사용하사는것이
통풍이잘도는서늘한곳에서보관하십시오
되무습니다
금웅대무표부웅
쇠고기오징어아황산류조개류굴전복
새우되지고기복숭아토마토호두닭고기
본제품은계란메밀당콩밀고등어게
버튼
름울
1까지
설비에서소분
3200
SLW-
고구마케","['까지', '별도표기', '유통기한', '제조일자']",True,True,False,True,True,2,1,['Y4_sep'],['2021-10-28'],0,0,0,0,0,2,0,2,0,0,0
000820.jpeg,000820,3024,4032,960,1280,12.192768,7.431,5.681,7.431,41.9,37.5,0,97,53,44,0.8903505154639174,"136::
다
23UU
13
21E
EET
EEFLIPE
더i1
든:
10000
M!
341
CHEESE
For NewZ
MICROBIAL
CEDEX
136 Broadway 
23%*
FRANCE
RENNET]
57707
[MILK
-92151S
Newmarket
BUTTER
LACTIC
SALI
MADE IN SLOVAKIA
SURESNES
MILK
ACIiD
Calcium
YTW CWWNS CIVUOHHHUSINICHDN
Sodium
Sugars
MILKPROTEN LACTIC ACID CONCENIRATE IN
be
EMULSIFERS
MILK
BACTERIA
total
Carbohydrate
98mg
Protein
CREAMMILK 242%
Energy
오
600mg
:
5
36Kcal
Servingsperpa
NUTRITION
이므로
LACTIC ACID CONCENTRATF INV
94매:
Newmarket
*부정불량식품
SIFERS
H투S보FRE:
 imported by: H
CREAMMILK 242%
10NJ
Newu
BACTERIA
6u009
MILK
Zealand i
로
For New Z
LACTIC
BUTTER
RENNET]
C3CC:
26
2
[MILK
INGREDENTS: REHYDRATED S
2
Calcium
Sugars
total
0
00
Protein
130
:서
Energy
NI
5N/
Avg
CEDEX
을
59
1편[1
212E
[i1",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,3,3,0,0,0
003268.jpg,003268,640,640,640,640,0.4096,6.58,1.492,6.58,109.1,34.0,0,58,48,10,0.7589827586206896,"S변담
EHEPJLVE BESI!
LOGELERTASLOSU
ENERGY
NUTRITION FAGTS
TAPERTER
pPr
1009
0T1F0
ATLAGO
rLUc
HnurA머더0느:
05/05/2022
51612155
ELT CIKOLATA VE SEKERLEHE SAIC
대급
31020
2er
140SKMO21
보o
ESSN>jut 34513 SShU!
민
14902124092:F/4802125050808
TUFR
303
VawedophhCom ir~ rioSeCDlaacontr
-
ShppeicirplataCom ir Hcnyei Turkjeroduct of Turkey
ER0:
Kayit Ho TRS34-K-057016 
고I5S이건
921
698701013843
NET:
18gel063
218:Gl 8!
e이122<EA121
DoNO마십
어
S yer Slvrairtacr
SDrt2660
IvetdnKuT십호
02우U
Noxe 0 Ou pD0uxs t0ntai pork t3 X ay 0f i5 0ahvht
000rHyA Cry CuritySSH
OTST
I kot nuTbers Lo Ho are on the pod
GEVG
PFT
FAUS-P!
51512155
1009
십부세:
05/05/2022
31020
NET:18gel1O632
CIK0LATA
218:Ga iS!",[],False,False,False,False,False,0,0,[],[],0,0,1,2,1,0,0,0,0,0,0
002123.jpg,002123,756,1008,756,1008,0.762048,8.458,5.098,8.458,333.3,184.6,0,158,107,51,0.9098860759493671,"극물
치실
쪽으로는
이쑤시개로
2가지
사용이
가능합니다
사용으로
이에낀
음식물
찌꺼기
플라그를
손쉽게
제거할
수
있습니다
몸에
자극을
덜
주어
잇몸
로
예방에
몽내
미기쿨
는
부분까지
손쉽게
10위고를
가능합니다
부드럽게
불편한
이
사이에
극비바형곡파
양옆으로
몽
부:
찌꺼기를
1회용
미기
미모
규롬
이
곰파오Y
매유눔교
머Y
미거
용:곰
치실의
아랫부분을
이루시개가노출되게
회용입니다
부분을
찌꺼기잔여물을
제거해
줍니다
하여
흥
히오Y
논머
제조원
건치산업사
제조국
전화번호
:02-928-
-6365
Y롭
아차산로
11길
122층
서울특별시성동구뚝섬로37기성수동2가
꼬료프/톨:로회0모구829
궁모국*고이러
공정거래위원회
고시
소비자
무사름쿄8피극비급력
가나지
않도록주의
이줘을
팔을좀더건강히
관리하기
극Y의송
와상담후매일
사용
이를
사용에
주의
비닐류
용시
주의사항
OTHER
이
하글Y유
미거
809108
920430
검진을
공로
No
Brand
는
이마트의
미기표우
20
201102
미거
하흥하
용시
들의
별시
공
0
몸에자극을
사용으로이에낀
주의사항
사용에
부분까지
검진을권유드립니다
좀더건강히
나지
주의
여하바늘하크
하글Y유Y
제과8피극비퓨리
678손잡이재질
손쉽게
관리하기위해서는
제조국:대한민국
주어
음식물
클리닝이가능합니다
잇몸
본
122층
찌꺼기
로
수있습니다
얼유눔교
공정거래위원회고시소비자
플라그를
제조원:건치산업사
제거해
머용Y
극비마해
도
THER
움이
20201102
물
1회용입니다
양옆으로
움직여찌꺼기를
미
평평한
부분을
평","['까지', '제조일자']",False,True,False,False,False,2,1,['Y2_sep'],['2020-11-02'],0,0,0,0,0,0,0,0,0,0,0
003164.jpg,003164,1360,1020,1280,960,1.3872,1.277,1.583,1.583,29.9,37.8,90,19,11,8,0.8789473684210526,"3200원
%R歸리레블름/
리름
티에
구물유
REA
방류100g28 kcal/늘
2021
02
09
까지
REAL
81
상큼한
20210209
리뼈놀름
티에
방류100g268kcal/블루베리리플짐714%
3200원",['까지'],False,False,False,False,False,1,1,['Y4_sep'],['2021-02-09'],0,0,0,0,0,0,1,4,0,0,0
003284.jpg,003284,640,640,640,640,0.4096,4.525,1.806,4.525,135.5,27.5,0,59,49,10,0.8067966101694916,"너껏
명:
되다리너
식품유점
과자유방지리새
무재료영
비호교하
치킨
우리어드치
닭다리너겟!
포상재
후리요
맛음
구현은
러
스낵으로
너겟!
방가루름
바삭하고
있게
줄기
여Y무
번없0
합니다
139
닭다리
마u
소중진포장을
로
20210910
안양2A3구회원
까지
1228
겉요88
100
10
315?
B
HALUP
단수와
66010
30
냉류69
9
고건산당
지방260
부랜스지방059이인
모마지
0조병
있게줄
고오교하
리료
너껏
리
방가루름
1009당
껌요88
1059미
충전모장을",['까지'],False,False,False,False,False,1,1,['Y4_sep'],['2021-09-10'],0,0,0,0,0,0,0,0,0,0,0
000761.jpg,000761,3024,4032,960,1280,12.192768,0.982,1.38,1.38,0.0,1.3,90,8,3,5,0.689875,"i! fr i
i i  i i
j i j] i ?
3] I j i 
:은
!
""?
-s",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
000317.jpg,000317,3024,4032,960,1280,12.192768,0.878,1.654,1.654,9.6,34.7,90,13,3,10,0.792923076923077,"2025015
4특08구
므너I
DongwOn
돼지고기쇠고기대두밀함유
인헨서-디레드땅1980
-
YY
초산나트룹이산화규소
M호
흥밀
모
이Y",[],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
002674.jpg,002674,640,640,640,640,0.4096,1.148,0.758,1.148,13.5,7.9,0,7,4,3,0.8587142857142858,"202개
0405
유통기한
단6시
유통기한
2021
0%!",['유통기한'],True,False,False,True,False,0,0,[],[],0,0,0,0,0,0,1,0,0,0,1
000336.jpg,000336,3024,4032,960,1280,12.192768,1.983,1.611,1.983,32.7,21.6,0,17,10,7,0.9357058823529412,"소비
251120까지2
의스
16:00
126
2+2
세트
|냉
1인분
개별포장X4개
|냉세트
이
2+2
20까지2
126
1인분
개별포장X4개",['까지'],False,False,False,False,False,1,1,['Y2_sep'],['2025-11-20'],0,0,0,0,0,0,0,0,0,1,0
002205.jpg,002205,749,594,749,594,0.444906,1.617,1.173,1.617,6.6,0.0,0,7,4,3,0.8774285714285714,"46요4
PEPERU
21IIE T
까지
IDS OE
PEPERU
-",['까지'],False,False,False,False,False,0,0,[],[],0,0,0,0,0,0,0,0,0,0,0
